business_id,name,address,state,postal_code,stars,categories,city
B7uZRVo_HwVgpndw2mJGsg,Johnnys Diner,180 W Streetsboro St,OH,44236.0,4.0,"Breakfast & Brunch, Diners, Restaurants",hudson
H1j34TgbrVZkxeww9xlJTw,Steve's Gyros,1979 W 25th St,OH,44113.0,4.0,"Mediterranean, Middle Eastern, Restaurants, Food",cleveland
8gAVn_59kS2IYl0-zH-zJQ,Best of Philly,2818 N Central Ave,AZ,85004.0,4.0,"Restaurants, Cheesesteaks, Sandwiches, Burgers",phoenix
i77HcRv19Pu14_THNLjQgg,Bob Evans,17011 Bagley Rd,OH,44130.0,3.0,"American (Traditional), Bed & Breakfast, Salad, Comfort Food, Hotels & Travel, Restaurants, Breakfast & Brunch",middleburg heights
lvoTojJLdtNHxrwVVkUe6w,Arby's,9456 Monroe Rd,NC,28270.0,3.5,"Sandwiches, Restaurants, Fast Food",charlotte
7OQ7lhIsjLSmf-3012LAuw,Original ChopShop,35 W Boston St,AZ,85225.0,4.0,"Restaurants, Breakfast & Brunch, American (New), Vegan, American (Traditional), Food, Salad, Juice Bars & Smoothies",chandler
4WGhJKDcOccXhftoAwagJw,Popeyes Louisiana Kitchen,6876 Macedonia Commons Blvd,OH,44056.0,2.0,"Food, Cajun/Creole, American (Traditional), Restaurants, Chicken Wings, Fast Food",macedonia
WiWJR2WrC2x4_2sZ6p5czQ,Taco Bell,5645 S Rainbow Blvd,NV,89113.0,2.5,"Tex-Mex, Mexican, Restaurants, Fast Food",las vegas
kJhQq1BFz7lOYLve7xPaJQ,Lookout Tavern,"830 E Greenway Pkwy, Ste 100",AZ,85022.0,3.5,"Sports Bars, Restaurants, Nightlife, Cocktail Bars, Bars, American (New)",phoenix
0kag5JGemji05P3oxx4lpg,New China Gate,"7730 E McDowell Rd, Ste 111",AZ,85257.0,3.5,"Restaurants, Chinese",scottsdale
DcF162waTQvZd-G0G_J4wQ,KFC,3245 E Tropicana Ave,NV,89121.0,1.5,"Fast Food, Restaurants, Chicken Wings, Chicken Shop",las vegas
9JUynLfWPwe1X9gsJS6FTA,Cleveland Chop,824 W St Clair Ave,OH,44113.0,3.5,"Steakhouses, Bars, Restaurants, Nightlife, Seafood, American (New)",cleveland
b7gC3VNPLJw9jfpj9BJ2IQ,The Tipsy Coyote Bar & Grill,7077 E Bell Rd,AZ,85254.0,4.0,"Gastropubs, American (Traditional), Restaurants, Nightlife, Bars, Sports Bars",scottsdale
H5vlbkJ_8mFI1wCGHO3apg,Villa Italian Kitchen,1000 Airport Blvd,PA,15231.0,3.0,"Pizza, Breakfast & Brunch, Restaurants, Seafood, Italian",pittsburgh
8ovqtunN8zGdCbYi-MCTAQ,Pt's Gold,4424 West Spring Mountain Rd,NV,89102.0,3.0,"Nightlife, Sports Bars, Breakfast & Brunch, Pubs, American (Traditional), American (New), Gastropubs, Restaurants, Bars",las vegas
FnOVC2TIGRcoqwePer0m1A,Jersey Mike's Subs,8210 Macedonia Commons Blvd,OH,44056.0,3.5,"Fast Food, Caterers, Sandwiches, Restaurants, Event Planning & Services, Delis",macedonia
UGjpL5nnKlKRhQq5YMgQ2Q,Papa John's Pizza,1646 Hwy 160 W,SC,29708.0,1.5,"Restaurants, Pizza",fort mill
b83NNHvvWQk-DTTzs-3WLA,Which Wich,"10810 N Tatum Blvd, Ste148",AZ,85028.0,3.5,"Sandwiches, Italian, Seafood, Restaurants",phoenix
cF98fzqrMnikhXhuSz6ruQ,The Oak Barrel,5975 Canal Rd,OH,44125.0,4.0,"Pubs, Restaurants, American (New), Gastropubs, Bars, Brasseries, Nightlife",valley view
_t8B7bb-Q7kmn50kvGEKzw,Miller's Ale House - Henderson,594 Stephanie St,NV,89104.0,3.5,"Bars, Seafood, Nightlife, Gastropubs, Food, Breweries, American (Traditional), American (New), Sports Bars, Restaurants",henderson
9LAXz_VfATZ0kLdaavkN4g,Bakersfield,2058 W 25th St,OH,44113.0,4.5,"Whiskey Bars, Tex-Mex, Cocktail Bars, Nightlife, Tacos, Mexican, Restaurants, Bars",cleveland
Zva4vS1WEGLo5U04sRhRLg,Nick's Gyros,8764 Mentor Ave,OH,44060.0,4.0,"Greek, Restaurants, Caterers, Event Planning & Services",mentor
i53HvxUdQEMllZ1XmpjjyA,Sicily's Pizza,3585 S Durango Dr,NV,89147.0,2.0,"Chicken Wings, Restaurants, Pizza, Italian",las vegas
nDI9Je_wNqNKAntnDXfknA,Corrado's Cucina Italiana,"100 Easy St, Ste 2",AZ,85377.0,4.0,"Food, Salad, Specialty Food, Desserts, Italian, Restaurants",carefree
nzaEIvPWOL9UQhpGWy2fqA,Eat'n Park,2874 W Liberty Ave,PA,15216.0,3.5,"Fast Food, Diners, Restaurants, Breakfast & Brunch, American (Traditional)",pittsburgh
gadckpdnMe4GgU8FPyw9QA,Warren's Spirited Kitchen,14614 E Park St,OH,44021.0,4.0,"American (Traditional), Restaurants, Bars, American (New), Wine Bars, Nightlife, Supper Clubs, Cocktail Bars, Gastropubs",burton
A-KOfbVxAcpfIq0u9kTM9A,Peter Piper Pizza,2965 S Alma School Rd,AZ,85286.0,3.0,"Chicken Wings, Buffets, Pizza, Restaurants",chandler
wNCmc346Z2qaXYXBaox9MQ,Panera Bread,9309 Center Lake Dr,NC,28216.0,3.0,"Food, Soup, Salad, Bagels, Sandwiches, Breakfast & Brunch, Restaurants",charlotte
c24ZZshnU3sKqHQF8K_7Yg,Bernardin's Restaurant At Ratcliffe,"435 S Tryon St, Ste 100, Ratcliffe",NC,28202.0,4.0,"American (New), Restaurants, Nightlife, Seafood, Desserts, Bars, Food",charlotte
n3WPGjxOOEp1qYgOS9mRSw,McDonald's,909 N Dobson Rd,AZ,85201.0,1.5,"Fast Food, Food, Restaurants, Burgers, Coffee & Tea",mesa
B3nwV9J5KWp22FBvI6qxow,Taco Bell,1045 Sugar Creek,NC,28213.0,2.5,"Mexican, Restaurants, Fast Food, Tex-Mex",charlotte
SxC7gGLEZ8B3ooj1Qtjz5w,Rocky Rococo Pan Style Pizza,7952 Tree Ln,WI,53717.0,2.5,"Pizza, Italian, Restaurants",madison
YPrFKB9D9bvhVd9LeDiJqg,McDonald's,2100 Washington Pike,PA,15106.0,2.0,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",heidelberg
MJHSWSh9Ixusz8t_VdL3qA,Nino's Italian Restaurant,32652 Center Ridge Rd,OH,44039.0,4.0,"Nightlife, Italian, Restaurants, Bars, Pizza",north ridgeville
avkOIpslBUFZMQhELpl3JQ,Genghis Grill,550 N Stephanie St,NV,89014.0,3.5,"Restaurants, Mongolian, Asian Fusion, Chinese",henderson
xahtvkGLbwU___3GMqmWUw,Hunan Lake Chinese Restaurant,7357 Lake Shore Blvd,OH,44060.0,3.5,"Chinese, Restaurants",mentor
g6kflF9WRd0cgi1OggCqiQ,Papa Joes,1561 Akron Peninsula Rd,OH,44313.0,3.5,"American (New), Arts & Entertainment, Seafood, Caterers, Event Planning & Services, Restaurants, Wineries, Food, Beer, Wine & Spirits, Italian",akron
zMdpFu7hpvrHChR7H2XCfA,Cozumel,16512 Detroit Ave,OH,44107.0,4.0,"Restaurants, Mexican",lakewood
XWafv9_J7TUOO4PbEcIFJA,Ramiro's Mexican Food,1618 W Bell Rd,AZ,85023.0,4.0,"Restaurants, Mexican",phoenix
V4BYvw51GBAj7pv2n7XtOw,Pizza Hut,"7065 W. Ann, #110",NV,89130.0,2.0,"Pizza, Restaurants, Chicken Wings",las vegas
EV5GrHFiqab2nHfzjzsqpA,Subway,"8987 W Olive Ave, Ste 132",AZ,85345.0,2.0,"Sandwiches, Restaurants, Fast Food",peoria
xrpZFPRMf5WVgVXT5uuJ6Q,Little Caesars Pizza,911 S Lindsay Rd,AZ,85296.0,2.5,"Pizza, Restaurants",gilbert
n2tiSHECXkFv47aIkxvSDA,Greektown,8519 N 7th St,AZ,85020.0,4.5,"Restaurants, Mediterranean, Greek",phoenix
aYNIFfjoNiVeqItKReme9A,Burger King,34275 Aurora Rd,OH,44139.0,2.0,"Restaurants, Burgers",solon
NHHDDrnQXabrbmrQuahbeg,Wendy's,6530 Pearl Rd,OH,44130.0,2.5,"Burgers, Fast Food, Restaurants",cleveland
7HQ81njZvK2znQf2O0vQTQ,Burger King,450 N Gilbert Rd,AZ,85234.0,1.5,"Restaurants, Fast Food, Hot Dogs, Burgers",gilbert
CXrV-YvDIXUz9fGpTz5SEg,Chipotle Mexican Grill,3815 Blue Diamond Rd,NV,89139.0,3.0,"Mexican, Fast Food, Restaurants",las vegas
F3m6dsf_acFDukg2jreURQ,Caramba Mexican Food,7318 E Shea Blvd,AZ,85254.0,4.0,"Restaurants, Mexican, Desserts, Food",scottsdale
B-gmkfNy3SEvAZSxXtWACg,McDonald's,3212 E Greenway,AZ,85032.0,1.5,"Restaurants, Burgers, Coffee & Tea, Fast Food, Food",phoenix
jNGIUPDbFDOUDk3yw9gEuw,Carl's Jr Restaurants,1824 E Lake Mead Blvd,NV,89030.0,2.0,"Restaurants, Fast Food, Burgers",north las vegas
2hUENHFcBIqop8-uWvrf6A,Galway Hooker,17044 Kenton Dr,NC,28031.0,4.0,"Event Planning & Services, Venues & Event Spaces, Nightlife, Irish, Pubs, Bars, Restaurants",cornelius
wc-YmPkgF20y57vkvTPKJg,Pei Wei,"8944 Jm Keynes Dr, Ste 300",NC,28262.0,3.5,"Gluten-Free, Chinese, Asian Fusion, Restaurants",charlotte
4MY7GU5wLY1MSN24OoXI6w,Subway,"4844 S Val Vista Dr, Ste 108",AZ,85298.0,2.5,"Delis, Restaurants, Sandwiches, Fast Food",gilbert
VkO8Ky0NTPr5XJzVvWLDYg,Dorian's Deli & Grill,1240 Matthews Mint Hill Rd,NC,28105.0,4.0,"Restaurants, Delis",matthews
Vd9XJZ6A9PXS8S8hDPByHQ,Peter Piper Pizza,2122 E Baseline Rd,AZ,85204.0,2.5,"Restaurants, Pizza, Chicken Wings, Buffets",mesa
c03VRRVMplkYyUQJSfT03A,Black Mountain Coffee Shop,"7211 E Ho Rd, Ste 23",AZ,85377.0,4.0,"Burgers, Coffee & Tea, Breakfast & Brunch, Food, Restaurants",carefree
OOwG23cwNbSbxC1XOJd6aQ,QDOBA Mexican Eats,"16615 Lancaster Hwy, Ste 101",NC,28277.0,4.0,"Mexican, Fast Food, Event Planning & Services, Caterers, Restaurants",charlotte
15YuEFO59yXd7BTO5NZgYw,Vito’s Pizza & Italian Ristorante,1947 N Lindsay Rd,AZ,85213.0,4.0,"Pizza, Italian, Restaurants",mesa
zqNgwQjj0_XAll-neGikIw,Merci French Cafe & Patisserie,7620 E Indian School Rd,AZ,85251.0,4.0,"Cafes, French, Restaurants, Breakfast & Brunch",scottsdale
ImkAc07Pppz0D3KC4iBTng,Flame Kabob,"1205 W Warm Springs Rd, Ste 112",NV,89014.0,4.5,"Persian/Iranian, Restaurants, Middle Eastern, Mediterranean",henderson
omU26JKzbqXhugm0O2U1mA,First Watch,61 W Thomas Rd,AZ,85013.0,4.0,"American (Traditional), Breakfast & Brunch, Sandwiches, Cafes, Restaurants",phoenix
u00Ua_WOshbzi_QRBpY6zw,The Donut House,13803 Independence Blvd,NC,28079.0,4.5,"Donuts, Bakeries, Food, Restaurants, Breakfast & Brunch",indian trail
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,4505 Randolph Rd,NC,28211.0,2.0,"Fast Food, Restaurants, American (Traditional), Sandwiches, Burgers",charlotte
uDb1lOfDhl_VLmAbYvp-vQ,Benny Pennello's,"2909 N Davidson St, Ste 100",NC,28205.0,4.0,"Fast Food, Pizza, Restaurants, Italian",charlotte
LlnQ272NNjTVlYhCjMuCCw,Jogasaki Sushi Burrito Vegas,"7365 S Buffalo Dr, Ste 115",NV,89113.0,4.0,"Sushi Bars, Restaurants, Asian Fusion, Japanese",las vegas
Ac3JAxptiN4wfPg-zNNCNw,Pizza Burgh,3019 Walnut St,PA,15132.0,3.0,"Restaurants, Pizza",mckeesport
VHOydj08aJ66NGfnbGDuCg,Shorty & Wags,"860 E Warner Rd, Ste 103",AZ,85296.0,4.0,"Restaurants, Chicken Wings",gilbert
SKpg4zgr83YPZ14uzhmn9g,Ciao Grazie,18835 N Thompson Peak Pkwy,AZ,85255.0,4.0,"Sandwiches, Restaurants, Pizza, Bars, Wine Bars, Italian, Nightlife",scottsdale
JrEMvvNR1rUVkAMvPPZYkg,Danky's Bar-B-Q,"4727 E Bell Rd, Ste 31",AZ,85032.0,4.5,"Sandwiches, Desserts, Food, Restaurants, Barbeque",phoenix
c6yZyJqvecI-vne3aNsNRA,McDonald's,14235 Puritas Rd,OH,44135.0,1.5,"Food, Fast Food, Coffee & Tea, Burgers, Restaurants",cleveland
JePoHo0qm7lHd2Nsg3zA3w,Pasta & Provisions,1528 Providence Rd,NC,28207.0,4.5,"Caterers, Ethnic Food, Food, Grocery, Appliances, Home & Garden, Restaurants, Beer, Wine & Spirits, Event Planning & Services, Soup, Delis, Shopping, Specialty Food, Pasta Shops",charlotte
Rtl6MbWZABlf5sU-Ni72xQ,China Wok,"3073 W Craig Rd, Ste 2",NV,89032.0,3.5,"Chinese, Restaurants",north las vegas
D-S-jam-C7c3YKp2dO-bag,Dubai Mediterranean Restaurant & Bar,419 State St,WI,53703.0,4.0,"Restaurants, Arabian, Bars, Syrian, Kebab, Nightlife, Mediterranean, Hookah Bars",madison
dD6JQo5tCNtOtauaLaT0sg,Oggi's Sports Brewhouse Pizza,6681 W Beardsley Rd,AZ,85308.0,3.5,"Sports Bars, Bars, Pizza, Restaurants, Food, Nightlife, Breweries",glendale
EBnv9_03eNqxQqRQJH4SUw,Lo-Lo's Chicken and Waffles,366 N Gilbert Rd,AZ,85234.0,3.0,"Chicken Wings, Waffles, Southern, Restaurants, Nightlife, Bars, Soul Food, Wine Bars",gilbert
Een2yret0IwJUpHLwcxtRg,Arancini House,615 Washington Rd,PA,15228.0,4.5,"Italian, Cafes, Sicilian, Desserts, Restaurants, Pizza, Food",pittsburgh
-oyQPGW1O6XbIWaaGSguYA,Reddi's Pizza,11660 Ravenna Rd,OH,44087.0,5.0,"Pizza, Restaurants",twinsburg
rZUK25ho_Wmgv5tRAs7LMA,Bonnie Springs Ranch Resort,1 Gunfighter Ln,NV,89004.0,3.5,"Active Life, Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Restaurants, Barbeque, Zoos, Tours",blue diamond
OnLlTiUpFRRNOmqKkDUnRw,Submarinos Pizzeria,"7910 N 43rd Ave, Ste 6",AZ,85301.0,4.0,"Sandwiches, Italian, Restaurants, Pizza",glendale
NwfGbJRkqDwa1ZdpJXa6Aw,Jimmy John's,"3490 Hudson Dr, Ste 1",OH,44224.0,2.5,"Food Delivery Services, Fast Food, Delis, Sandwiches, Food, Restaurants",stow
knyRhFaM4Bwa8AldEbOiqw,Barro's Pizza,"20701 N Scottsdale Rd, Ste 101",AZ,85255.0,3.5,"Sandwiches, Italian, Pizza, Restaurants",scottsdale
HXdPqrO27tANiLpbCe9BVA,Jack-In-the Box Drive Thru,19818 N 27th Ave,AZ,85027.0,2.0,"Restaurants, Fast Food",phoenix
_TXitYmnPDmZCWOPFl799Q,Romeo's Pizza,3768 Rocky River Dr,OH,44111.0,3.0,"Salad, Event Planning & Services, Chicken Wings, Pizza, Caterers, Sandwiches, Restaurants",cleveland
8jHr3atzErzItizENMkpzQ,Burger King,1375 E Bell Rd,AZ,85022.0,2.0,"Fast Food, Restaurants, Burgers",phoenix
HYhbeLznSWEl6JIYTllVUA,Stone & Vine Urban Italian,"1035 W Queen Creek Rd, Ste 103",AZ,85248.0,4.0,"Restaurants, Pizza, Wine Bars, Bars, Nightlife, Italian",chandler
W7ja3Nkuv1kmPdCJ-0k0LQ,Project Sushi,3579 Medina Rd,OH,44256.0,4.5,"Sushi Bars, Restaurants",medina
X88w0XrUSIKue9Vuwtqs_g,Penn Ave Fish Company,2208 Penn Ave,PA,15222.0,4.0,"Food, Restaurants, Sushi Bars, Specialty Food, Seafood Markets, Seafood",pittsburgh
fK6Y7qF0ek4iR_Dt46nxuA,Pupusas Dona Mary,5889 W Indian School Rd,AZ,85033.0,4.0,"Salvadoran, Latin American, Restaurants",phoenix
CpDjYQh3yCbDuH6idbGV1g,Tailgator's Sports Grill,1788 Main St W,NC,28097.0,3.0,"Bars, Nightlife, Sports Bars, American (Traditional), Restaurants",locust
xwoM2Zc38DFKv3-8dCU8Pw,Manhattan Pizza IV,3950 N Tenaya Way,NV,89129.0,3.0,"Pizza, Food Delivery Services, Food, Restaurants",las vegas
EyoTq9dd4oKXhXND_imOzA,Sweet Poké,"4680 S Maryland Pkwy, Ste 300",NV,89119.0,4.5,"Hawaiian, Asian Fusion, Restaurants, Sushi Bars",las vegas
j0_gBQTGWhhYAYhK4D83Cw,Palo Verde Restaurant,10841 E San Tan Blvd,AZ,85248.0,4.0,"Restaurants, American (Traditional)",sun lakes
emCZVTnhkDEQUaAz5wJq1w,Johnny Rockets,3850 Las Vegas Blvd S,NV,89109.0,2.5,"Burgers, American (Traditional), Sandwiches, Restaurants, Food, Diners",las vegas
lYbyy6TTmpk_mlYuYAWkDg,Ground Zero Coffee,744 Williamson St,WI,53703.0,4.0,"Restaurants, Coffee & Tea, Food, Cafes, Sandwiches",madison
CxIIq9axHO89F3Y8l3WwHg,Yeleseyevsky Deli,5870 Mayfield Rd,OH,44124.0,4.0,"Restaurants, Beer, Wine & Spirits, Food, Sandwiches, International Grocery, Delis",cleveland
SotrpltgrAJBqNGZlbYUNA,The Farmhouse Restaurant,228 N Gilbert Rd,AZ,85234.0,4.0,"Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional)",gilbert
ECOkEVUodMLUxvI0PMI4gQ,TAO Nightclub,"The Venetian, 3377 S Las Vegas Blvd",NV,89109.0,3.0,"Restaurants, Music Venues, Bars, Dance Clubs, Arts & Entertainment, Lounges, Nightlife, Asian Fusion",las vegas
5fquJHY2hMX9tPRD5s0t5g,Rooster's Uptown,150 N College St,NC,28202.0,4.0,"American (New), French, Restaurants, Italian, American (Traditional)",charlotte
KhEAQiTeJDvBsXHe-fm0TQ,Yogi's Teriyaki and Grill,1130 W Grove Ave,AZ,85210.0,3.5,"Japanese, Restaurants",mesa
baedk40VCeup34ltsDsAHA,China Express,465 Valleybrook Rd,PA,15317.0,3.5,"Restaurants, Chinese",canonsburg
O_J5e6aoskxhGx8meOm1Og,Dragon Wok,"727 W Ray Rd, Ste B1",AZ,85233.0,3.5,"Restaurants, Chinese",gilbert
e-Hw1QkvwM2wN5Wm7p_msw,Old Country Buffet,"9620 Metro Pkwy W, Ste 153",AZ,85051.0,2.5,"American (Traditional), American (New), Buffets, Restaurants, Breakfast & Brunch",phoenix
Hc5NrzzzL8RAnbcrIAvZug,Nanjing Bistro,508 E Green St,IL,61820.0,2.0,"Chinese, Restaurants",champaign
3I3gl-WS7CBa41A4BDA7yw,Broadway Food Hall,401 N Broadway Ave,IL,61801.0,4.5,"Restaurants, Hawaiian, American (Traditional), Food Court",urbana
9vij1n-WqXnnEsgzmwnoXg,Cafe Mix,"4405 E Mckellips Rd, Ste 106",AZ,85215.0,4.5,"American (New), Restaurants, Mediterranean, Greek",mesa
VeiL_tgw7dsl-7IcnOsh0g,Sushi Hiro,"9460 S Eastern Ave, Ste 130",NV,89123.0,4.5,"Restaurants, Japanese, Sushi Bars",las vegas
nzT22B3ad9L0oF2hVYXr8Q,Hop Feng 2,"9229 Lawyers Rd, Ste G",NC,28227.0,4.0,"Chinese, Asian Fusion, Restaurants",charlotte
Y-c1m8-0Sa0xnYpm_bRxWw,Pepperoncinis,105 Seminary Ave,PA,15071.0,3.5,"Pizza, Coffee & Tea, Food, Bars, Restaurants, Nightlife",oakdale
tYFUYHUdwwP3dGjmeHFuGw,Domino's Pizza,21154 Lorain Rd,OH,44126.0,3.0,"Sandwiches, Restaurants, Pizza, Chicken Wings",fairview park
M-SS_Kr0zlC7v8kBSRa74g,Hokaido Sushi,"6015 S Fort Apache Rd, Ste 150",NV,89148.0,4.0,"Seafood, Japanese, Restaurants, Sushi Bars",las vegas
dx034iwBKX3xkilKwqXxpw,Big B's Bar-B-Que,5361 Mayfield Rd,OH,44124.0,4.5,"Barbeque, Restaurants",lyndhurst
5diHqpk_JSC4p8tIo4APow,The Cheesecake Factory,15230 N Scottsdale Rd,AZ,85254.0,3.5,"American (New), Desserts, Food, Restaurants, Seafood, American (Traditional)",scottsdale
UW0ZvqEj7laMZVHjcwwc1w,Big Dawgs,401 E Jefferson St,AZ,85004.0,2.5,"Hot Dogs, Restaurants, Sandwiches, Salad",phoenix
Y9Lsu_1dVNarV2wt1t5Cgw,Growlers Bar & Grille,4402 E Washington Ave,WI,53704.0,2.0,"Bars, Nightlife, American (Traditional), Restaurants",madison
dJpotg17yMUqhA_rbX7LIg,Outback Steakhouse,9623 E Independence Blvd,NC,28105.0,3.0,"Steakhouses, Restaurants",matthews
lcLGfEoj0qPtEAa4qt8YHQ,Beckham's B&M Bar-B-Que,23840 Broadway,OH,44146.0,2.0,"Barbeque, Restaurants",oakwood
4c19YWOjPmbFUK4-V2GEvg,The Library,2302 E Carson St,PA,15203.0,3.5,"American (Traditional), Restaurants",pittsburgh
mz1zD5_eqyCQNuzAqB_iKg,Pancho's Kitchen,"5201 W Charleston Blvd, Ste 120-130",NV,89146.0,4.5,"Vegan, Breakfast & Brunch, Restaurants, Mexican",las vegas
1ylgrtS3iSNaf3V68kw4bw,Local Dish,217 Main St,SC,29715.0,4.5,"Local Flavor, American (New), Restaurants, American (Traditional), Sandwiches, Southern",fort mill
q-QMaTNJOC5xoLQF2QBdVw,Arby's Roast Beef,1927 N Higley Rd,AZ,85205.0,2.5,"Fast Food, Restaurants, Sandwiches",mesa
ulX7X9rma-9oKTOy6LaUyQ,Fit Fresh West,8066 Watts Rd,WI,53719.0,4.0,"Acai Bowls, Salad, Sandwiches, Restaurants, Juice Bars & Smoothies, Food",madison
GfIvdP-fP5nj9zyRTw8V7A,Attilio's Pizzeria,1733 Pearl Rd,OH,44212.0,3.5,"Restaurants, Pizza",brunswick
6tK-R3BQ-GiMxsCGtxpJyw,Houlihan's,25651 Detroit Rd,OH,44145.0,3.5,"Nightlife, Bars, Restaurants, American (New)",westlake
79BeasMZbY-zv7dWmbY0qQ,Popeyes Louisiana Kitchen,13337 Euclid Ave,OH,44112.0,2.5,"American (Traditional), Fast Food, Restaurants, Chicken Wings",cleveland
FrqDD0xvmlvlEaw39ZvZiQ,Luna Bakery Cafe,34105 Chagrin Blvd,OH,44022.0,3.5,"Restaurants, Breakfast & Brunch, Bakeries, Custom Cakes, Food, Cafes",moreland hills
9kk7eaffUzXwh-KLmKLxzw,San Carlos Bay Seafood Restaurant,1901 E McDowell Rd,AZ,85006.0,4.0,"Restaurants, Mexican, Seafood",phoenix
Vz6JVuA6guXVBIMJF-2g3g,Wendy's,3735 Pearl Rd,OH,44109.0,1.0,"Fast Food, Restaurants, Burgers",cleveland
N3Xy1qtlzQWA7ayN09GY5A,The Smith Restaurant,14608 W Park St,OH,44021.0,4.0,"Restaurants, Breakfast & Brunch, Barbeque, American (New), Comfort Food",burton
-HLGtKB3XtyawZAuvNoQjQ,Big Guys Pizza,435 Bower Hill Rd,PA,15017.0,3.0,"Food, Specialty Food, Pizza, Restaurants",bridgeville
WU7HnTim3UgqdtpKCavtOw,Los Zarapes,"840 Eastwood Dr, Ste 12",IL,61853.0,4.5,"Restaurants, Mexican",mahomet
xFN8mRubo3G0oIzJwc8XBA,Filiberto's Mexican Food,3033 E. Indian School Rd,AZ,85016.0,3.0,"Restaurants, Mexican, Breakfast & Brunch",phoenix
IC5saghKdxIg37NE-gMsFw,Wildwood Cafe,218 S Forrest St,WI,53589.0,5.0,"Food, Coffee & Tea, Restaurants",stoughton
cqhVOoW72Xsn1nA5yu0dQw,Bosa Donuts,"805 North Dobson Rd, Ste 108",AZ,85201.0,3.5,"Comfort Food, Food, Restaurants, Sandwiches, Donuts",mesa
qmIHO-6T_KEfPC9jyGDamQ,Jean Georges Steakhouse,3730 Las Vegas Blvd S,NV,89109.0,3.5,"Steakhouses, Restaurants",las vegas
bcYfyI515Ji9RcMecDCl5A,Pizza Hut,6017 East McKellips Rd,AZ,85215.0,2.0,"Restaurants, Fast Food, Chicken Wings, Italian, Pizza",mesa
AV_o0cVmufE1xq8DUlX14g,Railyard Grill & Tap Room,413 Railroad St,PA,15017.0,3.5,"Sandwiches, Bars, Restaurants, Sports Bars, Nightlife, American (Traditional)",bridgeville
2eqlbtABixqqS45yL3UN9A,Cave Creek Beer Co.,7100 E Cave Creek Rd,AZ,85331.0,3.5,"Bars, Seafood, Nightlife, Beer Bar, Restaurants",cave creek
w4CqCGPubjKRpNsBsW7W9g,Market Cafe,2000 W Westcourt Way,AZ,85282.0,3.5,"Hotels & Travel, Cafes, Hotels, Event Planning & Services, Restaurants",tempe
Q4k9QMbhZoyzwN7zFx0fMw,The Pub at Tonidale,7001 Steubenville Pike,PA,15071.0,3.0,"Bars, Pubs, Nightlife, Restaurants",oakdale
5l8S70308R_Osh3hm2zj3Q,Hot Bagels and Deli,34640 N Valley Pkwy,AZ,85086.0,4.0,"Bagels, Breakfast & Brunch, Restaurants, Food, Delis",phoenix
sM5F9LInH3m7NZFBM11b_w,Hershey's Ice Cream,38535 Chestnut Ridge Rd,OH,44035.0,4.0,"Restaurants, Specialty Schools, Sandwiches, Education, Food, Cooking Schools, Ice Cream & Frozen Yogurt",elyria
8oSlQByXcv-QXcBPD8UfNw,McDonald's,825 W Warner Rd,AZ,85233.0,2.0,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",gilbert
MwCai0x6GILtK4KkwufZig,The Martini,1205 S Fort Apache Rd,NV,89117.0,4.0,"American (New), Lounges, Nightlife, Restaurants, Bars",las vegas
mdUjJFZaQoydAGadzFuFtg,In-N-Out Burger,1650 S Stapley Dr,AZ,85204.0,4.0,"Burgers, Fast Food, Restaurants",mesa
ZS9nhMMn6KdvdaB4L4G3vw,Kakilima Food Cart,Library Mall,WI,53703.0,4.0,"Food, Restaurants, Food Trucks, Indonesian",madison
LXKVQdkTXW--JcB3ahZ9AQ,Nighttime Nosh,625 S Smith Rd,AZ,85281.0,4.5,"Nightlife, Convenience Stores, Pizza, Local Services, Restaurants, Food Delivery Services, Food, Couriers & Delivery Services",tempe
5m_xSthxwPoR-XvJvtTeNQ,PIZZAFIRE,2041 Portage Trl,OH,44223.0,4.0,"Restaurants, Food, Specialty Food, Pizza, Salad, Fruits & Veggies",cuyahoga falls
eTgDFH0Gdoeaz51klmygYw,Wingstop,935 N Leavitt Rd,OH,44001.0,3.0,"Restaurants, Chicken Wings",amherst
nplkC6vnh4qT9xH-vhup6w,The New Sweet Indulgence,1121 Windsor Rd,IL,61821.0,3.0,"Bakeries, Restaurants, Food",champaign
1dhPgc7E7IzzpxjHM2LphQ,Mad Mex - Oakland,370 Atwood St,PA,15213.0,3.5,"Restaurants, Mexican, Tex-Mex",pittsburgh
Ta3nlHXCOC-Njk1mAnKgsw,Southern Seafood and BBQ,6151 West Charleston Blvd,NV,89146.0,2.5,"Barbeque, Restaurants, Food Trucks, Seafood, Southern, Food",las vegas
DnH2DJxJPAXf0RqmaPoyig,Crabs R Us,764 Penn Ave,PA,15221.0,4.0,"Fish & Chips, Chicken Wings, Seafood, Restaurants",pittsburgh
o2zAHduE6ubeqR7kaHzSvQ,Bangkok Thai & PHO 911,1104 N Cunningham Ave,IL,61802.0,3.5,"Thai, Restaurants",urbana
OMzoxV0d1-4THKbHKTtIlQ,It's Dogg'n It,260 Atwood St,PA,15213.0,3.0,"Food, Restaurants, Beer, Wine & Spirits",pittsburgh
