business_id,name,address,city,state,postal_code,stars,review_count,categories
Aw4HH_bjUL8L_EU61mgQHg,Tasty Pizza,5101 Mayfield Rd,cleveland,OH,44124.0,3.0,40,"Restaurants, Food, Italian, Food Delivery Services, Pizza"
0_ETdGuqk5e2FKFYeYQJVQ,McDonald's,5925 Weddington Rd,wesley chapel,NC,28104.0,1.5,26,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea"
hiNArIsFnQXJHwtCglSJFw,Encore Restaurant and Blue Bar,1260 Euclid Ave,cleveland,OH,44115.0,2.5,11,"Nightlife, Bars, Restaurants, Hotels, American (Traditional), Event Planning & Services, Hotels & Travel"
l9eqiZXVxZInW0HexFBpfA,El Lorito,605-645 W Broadway Rd,phoenix,AZ,85041.0,4.0,10,"Mexican, Restaurants"
RrKfYuyKqBn3wKBZNBuFSw,Jin's Kitchen and Club,"3400 S Jones Blvd, 5b",las vegas,NV,89146.0,3.5,15,"Karaoke, Barbeque, Chicken Wings, Seafood, Bars, Steakhouses, American (Traditional), Nightlife, Restaurants, Lounges"
0hQIVAQNkvAKIK9MQTNAHA,Papa John's Pizza,4232 W Bell Rd,glendale,AZ,85308.0,3.5,9,"Pizza, Restaurants"
R_ZlcX46pPdjhjmfd043LA,Top of the World,2000 Las Vegas Blvd S,las vegas,NV,89104.0,4.0,1401,"Restaurants, Seafood, Nightlife, Steakhouses, Diners, American (Traditional), Bars"
NZP9oypyQCy-IXlzqQWvWQ,Burger King,9668 E Riggs Rd,sun lakes,AZ,85248.0,2.0,20,"Fast Food, Burgers, Restaurants"
AzXrAHkynCzlZVKF7-1uXw,Taylor Place Cafeteria,"120 E Taylor St, Fl 1",phoenix,AZ,85004.0,2.5,3,"Restaurants, Buffets"
25YVFgR2pkt3u1f2fDBfnw,Jocks & Jills Sports Grille,4109 Southstream Blvd,charlotte,NC,28217.0,3.5,146,"Sports Bars, Bars, Nightlife, Restaurants, Sandwiches, American (Traditional)"
HV_TRGJdMurmJkqkdRGaww,La Cocina Economica,1550 N 16th St,phoenix,AZ,85006.0,4.0,56,"Mexican, Restaurants"
zzsOLFhgUw8gnjLTVVItFA,La Purisima Bakery,4533 W Glendale Ave,glendale,AZ,85301.0,4.5,105,"Bakeries, Restaurants, Food"
hvuKpdYWyoFm6abwfQiipQ,Sofia's Pizza,3124 Las Vegas Blvd N,las vegas,NV,89115.0,2.5,19,"Desserts, Food, Pizza, Restaurants"
iBlQvqiy5Rg2h-y9TS1yOA,Casa Del Matador,"1770 Festival Plaza Dr, Ste 190",las vegas,NV,89135.0,3.5,335,"Tex-Mex, Restaurants, Mexican, New Mexican Cuisine"
w8ZxnScDWMquPfh6oHt0og,Subway,7214 Pearl Rd,cleveland,OH,44130.0,2.0,4,"Restaurants, Sandwiches, Fast Food"
VRTF9PAHgczBeOfuiUkBRw,The Desert Oasis,9000 E Chaparral Rd,scottsdale,AZ,85256.0,4.0,13,"American (Traditional), Restaurants"
oatNHtWI1b_9S12KBPOOVg,Five Guys,"3705 S Arizona Ave, Ste 6",chandler,AZ,85286.0,3.5,43,"Burgers, Fast Food, Restaurants"
pbV5b3rXgUuv8DpLUAtJYw,O'Charley's Restaurant & Bar,8913 Pearl Rd,strongsville,OH,44136.0,2.5,57,"Sandwiches, Restaurants, Burgers, Seafood, Southern, Food, American (Traditional)"
xlUoy-OVO-EgZzfiHJk1Hg,Wendy's,8720 Rachel Freeman Way,charlotte,NC,28278.0,2.0,26,"Restaurants, Burgers, Fast Food"
htHxROgh_Q6-0wi-od_a9Q,Madtown Chicken N' Fish,1101 N Sherman Ave,madison,WI,53704.0,4.0,4,"Restaurants, Fast Food, Sandwiches, Chicken Shop, Chicken Wings, Seafood, Fish & Chips"
NiFAkq5YxEHr4d6U0yrUYg,Mandy's Fish And Chips,"5240 West Baseline Rd, Ste 105",phoenix,AZ,85339.0,3.5,42,"Restaurants, Fish & Chips, Sandwiches, Seafood"
TZl7YBuzo5awZP8QJDLg_w,Jordan's Mexican Food,6247 N 7th St,phoenix,AZ,85014.0,3.5,97,"Mexican, Restaurants"
etGW0g4oIABVeC4Sk5YBDQ,Taco Bell,4850 N. 99th Ave,phoenix,AZ,85037.0,1.5,12,"Fast Food, Tex-Mex, Mexican, Restaurants"
jIDnLUpdKQCYtvT7wT7mJg,Trails End Bar & Grill,6808 S 32nd St,phoenix,AZ,85042.0,3.5,24,"American (Traditional), Burgers, Sandwiches, Restaurants"
xSZQa9ez44TJ0tiVHSY1Mw,Tacos Mexico,3108 W McDowell Rd,phoenix,AZ,85009.0,4.0,15,"Restaurants, Mexican"
D0VxKGcR19vKkoycyrNrHQ,Domino's Pizza,8501 N 7th St,phoenix,AZ,85020.0,2.5,18,"Chicken Wings, Restaurants, Pizza, Sandwiches"
qvVYYnapp7sdDChoLaa-uw,Two Bucks,7880 Broadview Rd,parma,OH,44134.0,3.5,46,"Restaurants, American (New), Nightlife, Bars, American (Traditional)"
l0-d7zbmkwvQ6YaUhFBE-w,McDonald's,65 S Valle Verde Dr,henderson,NV,89012.0,2.0,72,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants"
hWIQ6rl1uub-WVGTySvOsw,Cook Out,13317 York Center Dr,charlotte,NC,28273.0,3.5,37,"Burgers, Hot Dogs, Barbeque, Restaurants, Fast Food"
EPBEz9ifFo6JqPUUH_BdMg,Thai Thai Takeout,1412-C East Blvd,charlotte,NC,28203.0,3.5,109,"Restaurants, Thai"
lag81XHoHW4abcjLNKYw0Q,Hungry Howie's Pizza,8610-F Camfield St,charlotte,NC,28277.0,2.5,14,"Restaurants, Pizza"
E0vZWNBWe-LwdECQFIjnug,Boardwalk Billy's Raw Bar And Ribs,"9005 J M Keynes Dr, Ste 2",charlotte,NC,28262.0,3.5,342,"Bars, Sports Bars, Sandwiches, Nightlife, American (Traditional), Diners, Barbeque, Restaurants"
MQAh7G93keNYlFKTus2CDQ,La Real de Michoacan,1039 Whitney Ranch Dr,henderson,NV,89014.0,4.5,57,"Food, Mexican, Shaved Ice, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Restaurants"
F_ylMGAY1khjuuvMd5pgsQ,P & P's Pizzeria New York Style,"9853 Johnnycake Ridge Rd, Ste 5, Concord Plaza Shopping Center",mentor,OH,44060.0,4.0,23,"Sandwiches, Salad, Restaurants, Pizza"
2bK1ng2mnRdtTh_BDNGmIg,North End Pizza,6440 N Durango Dr,las vegas,NV,89149.0,3.5,329,"Italian, Restaurants, Pizza"
_bDy-L6f148jLEzXSuBOFw,Pieology Pizzeria,"3450 W Chandler Blvd, Ste 5",chandler,AZ,85226.0,4.5,189,"Pizza, Restaurants"
-34vSRcMz_RjN00dWIiQ3Q,Subway,"5026 W Cactus Rd, Ste 2",glendale,AZ,85304.0,2.5,16,"Fast Food, Restaurants, Sandwiches"
3GY8CfKhEowAoTxmKBhQpA,Big Apple Deli,"201 W Arrowood Rd, Ste C",charlotte,NC,28217.0,4.0,21,"American (Traditional), Delis, Burgers, Restaurants"
by9Vuifv_1mYzDvwVUReJg,The Vic Bar + Kitchen,5325 N Verrado Way,buckeye,AZ,85396.0,3.5,140,"Breakfast & Brunch, American (New), Restaurants"
WjDouX2QKYjiY5JmqYjKhw,Pizza Hut,"3420 US Hwy 601, Ste 110",concord,NC,28025.0,3.5,3,"Pizza, Chicken Wings, Italian, Restaurants"
rt-aQTkNfILbxBuATdJ1dA,American Coney Island Chili Dogs,301 Fremont St,las vegas,NV,89101.0,3.5,258,"Restaurants, Hot Dogs, Fast Food, Food"
giNUn704T4gpTk8pix170A,Burger King,519 Avon Belden Rd,avon lake,OH,44012.0,4.5,3,"Fast Food, Restaurants, Burgers"
9cYYusmNE0qdfT7pqfdc5w,McDonald's,1532 N 51st Ave,phoenix,AZ,85043.0,2.0,16,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants"
NCUXeL7BKoyc9wubDYiBsQ,Bob Evans,4516 Royalton Rd,broadview heights,OH,44147.0,2.5,25,"Bed & Breakfast, Comfort Food, Salad, Restaurants, Hotels & Travel, Breakfast & Brunch, Bakeries, American (Traditional), Food"
XgRljuEUyaHBKIpIz-PRAA,Bang Bang Burgers,"2001 E 7th St, Ste D",charlotte,NC,28204.0,4.5,593,"American (New), Burgers, Restaurants"
k8K3Fk7YedH60gXyPn5ATw,McDonald's,8824 Pineville Matthews Rd,charlotte,NC,28226.0,1.5,27,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers"
nz8uRlnveku1C3t-Lripkw,E-String Poker Bar,2031 W Sunset Rd,henderson,NV,89014.0,3.5,134,"American (Traditional), Beer, Wine & Spirits, Restaurants, Pizza, Food, Karaoke, Pubs, Bars, Nightlife"
wIMhHjK6LuGsvpXWR4ntPg,Tosinos Mexican Grill,"2235 S Power Rd, Ste 120",mesa,AZ,85206.0,4.0,141,"Restaurants, Mexican"
DE_ctc1KSo7937A-kVBsEQ,Kneaders Bakery & Cafe,4126 E Indian School Rd,phoenix,AZ,85018.0,4.0,79,"Restaurants, Cafes, Bakeries, Desserts, Food, Sandwiches"
dLc1d1zwd1Teu2QED5TmlA,Noodlehead,242 S Highland Ave,pittsburgh,PA,15206.0,4.5,1096,"Thai, Restaurants, Noodles, Food"
rzizY1zgiokbRDfD0V_AUw,The Gorilla,12102 Madison Ave,lakewood,OH,44107.0,3.5,42,"Hot Dogs, Ice Cream & Frozen Yogurt, Restaurants, Food, Barbeque, Fast Food"
CGd8erq6Ojn834pQ0gpRqA,Yoshi's Restaurant,4050 N Central Ave,phoenix,AZ,85012.0,3.0,71,"Fast Food, Restaurants, Noodles, Japanese"
s_LnXSpmE04Wo5hmJWq6zQ,Jersey Mike's Subs,3027 Graham Rd,stow,OH,44224.0,3.5,11,"Fast Food, Delis, Restaurants, Sandwiches"
L8VUDJOdhOm4yyWMzlD5iA,Jimmy John's,"400 N Nellis Blvd, Ste J1",las vegas,NV,89110.0,4.0,14,"Sandwiches, Restaurants"
rSO5PpuSbrSTonAeGcgoYA,Claudette's Kitchen,929 4th Ave,new kensington,PA,15068.0,4.0,3,"Burgers, American (Traditional), Breakfast & Brunch, Restaurants"
JOUZELoB9gj-2T5n-BrlSg,Wendy's,3520 W Baseline Rd,phoenix,AZ,85339.0,2.0,10,"Fast Food, Burgers, Food, Restaurants"
jUxLgiiYKnsM238eUZUqlA,Sir Pizza,320 Sewickley Oakmont Rd,pittsburgh,PA,15237.0,3.0,55,"Restaurants, Pizza"
VOzk2CKZMG5JeXSTZvIhYA,Torres Mexican Food,240 W Southern Ave,tempe,AZ,85282.0,2.5,23,"Restaurants, Mexican, Fast Food"
K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,2572 Scranton Rd,cleveland,OH,44113.0,4.0,423,"Bars, Food, Restaurants, Beer Bar, Nightlife, Gastropubs, American (New), Pubs, Beer, Wine & Spirits"
JlQsOCa-UPw_Gu1MG7jmig,Pizza Hut,"14763 W Cactus Rd, Ste 120",surprise,AZ,85379.0,1.5,22,"Restaurants, Pizza, Italian, Chicken Wings"
EwraUz9DLJcMVnBVMGkBpA,Wiggy's,2350 Noblestown Rd,pittsburgh,PA,15205.0,4.0,55,"Chicken Wings, Sandwiches, Restaurants, Salad"
kqmu8_ik9DvUMuzU7HMSYw,Chardon Buckeye Chocolate Café,510 Water St,chardon,OH,44024.0,4.5,20,"Food, Bars, Nightlife, Restaurants, Breakfast & Brunch, Specialty Food, Cafes, Chocolatiers & Shops, Juice Bars & Smoothies, Coffee & Tea"
027RqMRWhGy5NUsxEl5rfQ,Little Caesars Pizza,"735 N Gilbert Rd, Ste 142",gilbert,AZ,85234.0,2.5,11,"Restaurants, Pizza, American (New)"
BSGy3c4voXZ5ntOi2fJwjg,Panini Cafe,2521 S Fort Apache Rd,las vegas,NV,89117.0,4.0,73,"Restaurants, Sandwiches, Kosher"
VVitum45kCla5xkyclh4uA,Taco Bell,2435 Freeport Rd,new kensington,PA,15068.0,2.0,13,"Fast Food, Restaurants, Mexican, Tex-Mex"
D6Ad4nNRANc5K8-vVdJrjg,Gordon Avenue Market,770 West Dayton St,madison,WI,53715.0,2.5,3,"Home Services, Colleges & Universities, University Housing, Education, Food, Restaurants, Specialty Food, Real Estate, Food Court"
B0qB9pWaYOFx_iv_KNSLbw,Irie Jamaican Kitchen,621 E 185th St,euclid,OH,44119.0,4.5,35,"Caribbean, Restaurants"
vxeMo64b0X-arZZNHV9qxw,Thai Express,15686 N Frank Lloyd Wright Blvd,scottsdale,AZ,85260.0,4.0,20,"Thai, Restaurants"
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,7101 W Craig Rd,las vegas,NV,89129.0,3.5,402,"Japanese, Sushi Bars, Teppanyaki, Restaurants"
sxqn8ZC_sRTmnhFmrNgGrg,Club Bistro,1000 Consol Energy Dr,canonsburg,PA,15317.0,3.0,4,"Breakfast & Brunch, Cafes, Caterers, Restaurants, Event Planning & Services"
vTwlpCfls8qT59UsSHYFQg,Slice Pizzeria,7345 Center St,mentor,OH,44060.0,3.5,20,"Breakfast & Brunch, Italian, Pizza, Sandwiches, Restaurants"
oa52t2Nfb7sOCqJE5M5hzg,Rock Lobster,2475 W Queen Creek Rd,chandler,AZ,85248.0,4.0,395,"Asian Fusion, Japanese, Restaurants, Sushi Bars, Teppanyaki"
i2hPnUeiCzDyyyzLtIWqgw,El Pollo Loco,6535 W Indian School Rd,phoenix,AZ,85033.0,2.5,19,"Fast Food, Restaurants, Mexican"
oNptGQ-jHp4NG1HzO8I4_A,Rosie's Italian Cafe,"13930 W Camino Del Sol, Ste 111",sun city,AZ,85375.0,4.0,62,"Restaurants, Italian"
zusXbyXnJfS1Q-pZE9elmQ,Sonic Drive-In,1919 W Deer Vly,phoenix,AZ,85027.0,3.0,20,"Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants, Fast Food"
KNpcPGqDORDdvtekXd348w,Carriage Inn Restaurant and Catering,1601 Lovedale Rd,elizabeth,PA,15037.0,3.5,21,"Seafood, Italian, Nightlife, American (Traditional), Bars, Restaurants, Event Planning & Services, Lounges, Caterers"
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,"3930 S Las Vegas Blvd, Ste 121A",las vegas,NV,89119.0,4.0,2583,"American (New), Bars, American (Traditional), Restaurants, Nightlife, Burgers"
A5yVFUy0FxwJwVup93tXZA,Giant Eagle,4007 Washington Rd,peters township,PA,15317.0,3.0,6,"Florists, Videos & Video Game Rental, Books, Mags, Music & Video, Grocery, Shopping, Food, Restaurants, Bakeries, Photography Stores & Services, Flowers & Gifts"
31acLzszeCCpeXmyAnoTdg,Stagioni Four Seasons of Food,715 Providence Rd,charlotte,NC,28207.0,4.0,143,"Italian, Restaurants, Nightlife, Bars"
f0R8zFi9RrAKN8ujMZpCpw,Garden Grill & Bar - Hilton Garden,1940 W Pinnacle Peak Rd,phoenix,AZ,85027.0,4.0,5,"Restaurants, American (New)"
QYcsP3e-HRQYC4Iw6zbyqw,Charleys Philly Steaks,620 Chestnut Commons Dr,elyria,OH,44035.0,2.5,7,"Restaurants, Steakhouses, Fast Food"
bzI2YREsxDomhVvvaZmcSw,Sammy's Woodfired Pizza and Grill,"7345 Arroyo Crossing Pkwy, Ste 100",las vegas,NV,89113.0,4.0,256,"Specialty Food, Salad, Pizza, Gluten-Free, Restaurants, Food"
MN6LOJjQIwq7GukBS01pWA,Little Caesar's,"2975 E Ocotillo Rd, Ste 15",chandler,AZ,85249.0,2.5,11,"Pizza, Restaurants"
4pxK5njPxYHFp7IMEch1Bw,Wendy's,9385 S Eastern Ave,las vegas,NV,89123.0,1.5,43,"Fast Food, Burgers, Restaurants"
KTDDw1gAV4G_YoKOdQ1Ygw,Aloha Hawaiian BBQ,"4990 W Craig Rd, Ste 4",las vegas,NV,89130.0,3.5,91,"Barbeque, Hawaiian, Restaurants"
WsQ-TrX-6W32rzb-vBygZQ,Gracie's Tax Bar,711 N 7th Ave,phoenix,AZ,85007.0,4.5,66,"Restaurants, Nightlife, Lounges, Dive Bars, Fast Food, Bars, Diners, Food"
13l5G_oIAjsbo-zPg7LOAA,Hungry Howie's Pizza,16210 Detroit Ave,lakewood,OH,44107.0,3.5,27,"Pizza, Restaurants, Sandwiches"
OlrWq_fcLvsk8dx8b5mm5Q,The Hideaway Bar & Grill,35575 Lake Shore Blvd,eastlake,OH,44095.0,3.5,3,"American (Traditional), Nightlife, Bars, Dive Bars, Restaurants"
wHUDmBNPpOFB-71kZZaUDw,Nguyen Law Firm,"3775 Spring Mountain Rd, Ste 303",las vegas,NV,89102.0,4.5,8,"Lawyers, Professional Services, Bankruptcy Law, Divorce & Family Law, Pizza, Restaurants, Personal Injury Law, Immigration Law"
5PyqkF8zZbfgFDyAcLUehQ,The EpiCentre,210 E Trade St,charlotte,NC,28202.0,3.5,101,"Shopping Centers, Bars, Restaurants, Nightlife, Shopping"
r2vAwakuF7qXNtQDuMEFpA,Panda Express,4780 W Tropicana Ave,las vegas,NV,89103.0,3.0,50,"Chinese, Restaurants, Fast Food"
dbCQrWlSF1ZZ5JvjqZ-EfQ,Subway,19423 North R H Johnson Blvd,sun city,AZ,85375.0,3.5,4,"Sandwiches, Event Planning & Services, Caterers, Restaurants, Fast Food"
6nY8KnhX75RM9mppJryu5Q,Eat'n Park,2650 Brandt School Rd,wexford,PA,15090.0,3.5,23,"Diners, Breakfast & Brunch, American (Traditional), Restaurants"
1hfYBwAI7pFz50l5n4JpqQ,Noda Bodega,1200 E 36th St,charlotte,NC,28205.0,4.5,149,"Beer, Wine & Spirits, Delis, Specialty Food, Restaurants, Food, Sandwiches, Street Vendors"
XC06xxb7FFYsXcI2E38IIw,Hillstone Restaurant,2650 E Camelback Rd,phoenix,AZ,85016.0,4.0,701,"Arts & Entertainment, Steakhouses, Jazz & Blues, Restaurants, Sushi Bars, American (New), Nightlife"
8whaol4NzTlIgROeShwBWw,Taco Bell,1600 Nevada Hwy,boulder city,NV,89005.0,3.5,24,"Restaurants, Tex-Mex, Fast Food, Mexican"
1HtzUmvDuY6w0TJefDNnEg,Alimentari,306 S Brearly St,madison,WI,53703.0,5.0,3,"Calabrian, Sandwiches, Delis, International Grocery, Restaurants, Food, Italian"
4A6AY0B0cSnymANGehmOGw,Uncle Als Pizza,27093 Bagley Rd,olmsted falls,OH,44138.0,4.0,13,"American (Traditional), Italian, Pizza, Restaurants"
NyjKkq7uGFoGvgleNOlybA,Jamba Juice,"2765 N Scottsdale Rd, Ste 102",scottsdale,AZ,85257.0,3.0,57,"Restaurants, Juice Bars & Smoothies, Food"
0a1aewKFcvPsCQtIrluCmQ,Freddy's Frozen Custard & Steakburgers,9790 W Happy Valley Rd,peoria,AZ,85383.0,3.5,30,"Desserts, Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers"
sOs9goJyHT5Ggu1hTsp3kg,The Great Dane Pub & Brewing Company,2980 Cahill Main,fitchburg,WI,53711.0,3.5,136,"Restaurants, Bars, Pubs, American (Traditional), Breweries, Nightlife, Food"
clBejTpLnWr5afJNVY_Ayw,Akropolis Cafe,3070 E Franklin Blvd,gastonia,NC,28056.0,3.5,11,"Restaurants, Greek"
QQSlx-l_cfwkVrNwjV_HgQ,House of Lee Restaurant,8145 Ohio River Blvd,pittsburgh,PA,15202.0,3.0,34,"Restaurants, Chinese"
oGASRzKGpuiP12ilQH_nKg,Haus Murphy's,5739 W Glendale Ave,glendale,AZ,85301.0,4.0,654,"Restaurants, Beer Bar, Food, Bars, German, Sandwiches, Wine Bars, Nightlife, Desserts"
0tn7GWwao_BhZJeTWkwcQA,Vincent's of Greentree,673 Morganza Rd,canonsburg,PA,15317.0,3.5,16,"Italian, Desserts, Sandwiches, Restaurants, Food"
CV0knwCFA-x-8jJHot6Few,Good Fellas Grill,15414 N 19th Ave,phoenix,AZ,85023.0,4.5,364,"Restaurants, American (Traditional), Caterers, Mediterranean, Event Planning & Services, Greek"
78op3fqT0itfTYbELGJvxg,Kings Market,6440 W Van Buren St,phoenix,AZ,85043.0,4.0,4,"Restaurants, Mexican"
JoRw6o4ud6hkpX3IOo_l-Q,Pho Thuan Thanh,502 S Dobson Rd,mesa,AZ,85202.0,4.0,147,"Vietnamese, Restaurants"
jZUJZhyc8PRvWlPKwj-arA,Thai On Demand,"8880 E Via Linda, Ste 104",scottsdale,AZ,85258.0,4.5,95,"Restaurants, Thai"
w31zHo_nneHsYLa0iEPZJw,McDonald's,857 N Dobson,mesa,AZ,85201.0,2.0,22,"Burgers, Coffee & Tea, Restaurants, Fast Food, Food"
Y3dsH1C7COn3mNB_3ocjVQ,Firehouse Subs,14039 Hwy 74 E,indian trail,NC,28079.0,2.5,5,"Fast Food, Restaurants, Sandwiches, Delis"
SIuqfIbQyWr54wNoYzEo3A,Lakeshore Eatery,7272 Lake Shore Blvd,mentor,OH,44060.0,3.5,32,"American (Traditional), Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers"
a0ZZDR7OBTfqxoRtWDza9Q,Brown Bag,5231 Piper Station Dr,charlotte,NC,28277.0,4.5,19,"Food, Food Delivery Services, Event Planning & Services, Caterers, Restaurants, American (New)"
30s_GRHj2U8gTsSuhropaw,Cold Stone Creamery,"1650 Deming Way, Ste 102",middleton,WI,53562.0,3.0,21,"Food, Restaurants, Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes"
VEusQnnMJW6e8wuiW2_H0Q,Portofino's,28 W Steuben St,crafton,PA,15205.0,3.0,30,"Restaurants, Pasta Shops, Pizza, Food, Specialty Food, Sandwiches, Italian, Salad"
eHgKGBAl8o3VCBi4YrQ3FQ,Applebee's Grill + Bar,35916 Detroit Rd,avon,OH,44011.0,3.0,12,"Burgers, American (Traditional), Salad, Restaurants, Steakhouses, Sports Bars, Bars, Chicken Wings, Nightlife"
_1dS8bRrhN8hoCn58vmoHg,Press Coffee - Biltmore Center,2390 E Camelback Rd,phoenix,AZ,85016.0,4.5,31,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Coffee Roasteries"
wJAs37fHi3iqQ8Huym1mGg,Sports Book Grill,3950 S Las Vegas Blvd,las vegas,NV,89109.0,4.0,21,"Sandwiches, Restaurants, Pub Food, Fast Food"
kYvZZ_aKaKLQKeyms74T2Q,Lindo Michoacan,10082 W Flamingo Rd,las vegas,NV,89147.0,3.5,461,"Mexican, Restaurants"
H4SHl6AAvRp4o3Mg60fkkA,SoHo Gourmet Cuisines,"2990 Cahill Main, Ste 106",fitchburg,WI,53711.0,4.0,105,"Food, Food Trucks, Restaurants, Asian Fusion, Caterers, Event Planning & Services"
UO9uwYxH8VfLrhFlZXTMww,DQ Grill & Chill Restaurant,4911 S Arizona Ave,chandler,AZ,85248.0,3.0,19,"Sandwiches, Fast Food, Food, Restaurants, Burgers, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Desserts"
bWSqZ_K0ntz5dssOWAoB8A,Ta Lew Thai Bistro,"1493 S Higley Rd, Ste 102",gilbert,AZ,85296.0,4.5,244,"Vegan, Gluten-Free, Thai, Restaurants"
3LpBQxRKVxJIxdQd3PV_Hw,Good Day Coffee Shop,101 S Webster St,madison,WI,53703.0,4.0,3,"Coffee & Tea, Cafes, Food, Breakfast & Brunch, Restaurants, American (Traditional)"
4r9BwC-nkDRMXEIy_bqNbg,Dobhan's Kitchen,2110 Atwood Ave,madison,WI,53704.0,3.5,80,"Himalayan/Nepalese, Breakfast & Brunch, Asian Fusion, Restaurants"
5h2DIYpfzc7KDTFg18uuew,China Rice,1352 E Broadway Rd,mesa,AZ,85204.0,4.0,69,"Restaurants, Chinese"
mdNbptkRKH1Jj2iRqBgq_g,Golden Bowl,649 Chestnut Commons Dr,elyria,OH,44035.0,4.0,24,"Chinese, Restaurants"
oSrTdvRGrJ24ofcquIFoPA,Takumi Japanese Restaurant,4222 E Towne Blvd,madison,WI,53704.0,4.0,235,"Japanese, Restaurants, Sushi Bars"
iAApzet5pip9aidVXuT86w,Cafe Zupas,5758 Centennial Center Blvd,las vegas,NV,89149.0,3.5,15,"Salad, Restaurants, American (New), Soup"
WNr5N1oDX9D9-xPn8U4kRg,Mickey & Mooch,9723 Sam Furr Rd,huntersville,NC,28078.0,3.5,135,"Nightlife, Bars, Seafood, Restaurants, Steakhouses, American (New)"
nAtU9E0KNvH5w9-LpawBzA,Michael A's Restaurant & Lounge,804 Allegheny River Blvd,oakmont,PA,15139.0,3.0,20,"Italian, Nightlife, Restaurants, Bars, Lounges"
sAu9UJ5tvY6sc9Q_gcVV7Q,La Parrilla Suiza,1622 S Stapley Dr,mesa,AZ,85204.0,3.5,198,"Mexican, Restaurants"
KYIe_f3oO8t14c7nDhUkMg,Firehouse Subs,"7712 Sossaman Ln, Ste 100",concord,NC,28027.0,4.0,11,"Fast Food, Sandwiches, Delis, Restaurants"
mEhW0TYZi1xor_Xp15Fc2w,L & L Hawaiian Barbecue,2595 S Maryland Pkwy,las vegas,NV,89109.0,3.0,68,"Restaurants, Barbeque, Fast Food, Hawaiian"
XiE4MoZwMg01EL_4CB31Nw,Sammy's of Parma,10703 W Pleasant Valley Rd,parma,OH,44130.0,4.0,6,"Restaurants, Italian"
KxYpQHzuBlnAMmDlxrAoeA,Long Creek Fish Fry,1031 Lower Dallas Rd,dallas,NC,28034.0,4.0,5,"Restaurants, Seafood"
JdQNxOiUFt0r2NN__rKnOw,Marco's Pizza,3707 Darrow Rd,stow,OH,44224.0,3.5,9,"Restaurants, Pizza"
Tq032toLj_WQY3e7P3aQ8A,IHOP,5970 Centennial Center Blvd,las vegas,NV,89149.0,3.5,85,"Breakfast & Brunch, Burgers, American (Traditional), Restaurants, American (New)"
NCR20zyNvXPb3gYpZqAvbQ,bin 702,707 E Fremont St,las vegas,NV,89101.0,4.0,244,"Restaurants, Nightlife, Food, Sandwiches, Salad, Wine Bars, Bars"
JpssdgvmNjfBpjIhZMgICA,Subway,3140 S Valley View Blvd,las vegas,NV,89102.0,3.5,7,"Restaurants, Sandwiches, Fast Food"
AUes4OUyO4moaB6WPi88cA,Atria's Restaurant,4869 William Penn Hwy,murrysville,PA,15668.0,3.5,77,"Bars, Nightlife, American (New), Restaurants"
wOfoU-QWGudP8kmBDNwQnA,McDonald's,650 E Bell Rd,phoenix,AZ,85022.0,2.0,29,"Fast Food, Burgers, Restaurants, Food, Coffee & Tea"
QUvT1bLQ1qBxkWhLUa_FBA,Don's Pomeroy House,13664 Pearl Rd,strongsville,OH,44136.0,4.0,129,"Steakhouses, Seafood, Restaurants, American (New)"
BhdmSnBo9903lIYGh_x3kw,KFC,6030 Enterprise Dr,solon,OH,44139.0,2.0,14,"Food, Restaurants, Fast Food, Chicken Shop, Chicken Wings, Mexican"
IrkBeajv3BQFYwJC9i0e1g,Wallace's Whiskey Room + Kitchen,123 N Highland Ave,pittsburgh,PA,15206.0,3.5,7,"American (New), Seafood, Restaurants, Bars, Whiskey Bars, Nightlife"
TW_pFdWTwjF8lys2tc7nuA,Steak ’n Shake,6880 Ridge Rd,parma,OH,44129.0,4.0,16,"Fast Food, American (New), Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Diners"
F4zvnOsgjEV9aVbKqBYRng,414 Pub & Pizza,"414 S Mill Ave, Ste 118",tempe,AZ,85281.0,3.5,160,"Karaoke, Nightlife, Pizza, Restaurants, Bars, Pubs, Italian"
RHoFn4B0AfyqyWGYFqeSXA,Santa Rosa Taco Shop,23 E Basic Rd,henderson,NV,89015.0,4.5,139,"Mexican, Restaurants"
anz96Ltm0hcw_wvlFM1Ihg,Elbow Room,201 W 5th Ave,mckeesport,PA,15132.0,3.0,12,"Restaurants, Pizza"
qPAapVZzkR1P2xHmkntQgQ,Arabica Coffee House,12626 Chillicothe Rd,chesterland,OH,44026.0,3.5,17,"Food, Restaurants, Coffee & Tea, Cafes"
