business_id,name,address,city,state,postal_code,stars,review_count
WC94uZjbFJEHwiPL6y_d7g,The Brookside II Sports Bar & Grill,"15170 W Bell Rd, Ste 115",surprise,AZ,85374.0,3.0,112
3gkqdLgL1Ca0hy1YRsA2Gw,V3 Flatbread Pizza,4500 Butler St,pittsburgh,PA,15201.0,4.0,38
dn51F67VLgPuqy_8SFk9oA,Village Pub and Cafe,4178 Koval Ln,las vegas,NV,89109.0,3.5,594
PBmMvDows5HWIqrEVvNfQQ,Istanbul Sofra,7600 Forbes Ave,pittsburgh,PA,15221.0,4.5,328
ljjBWO5u-frOjVC-6amy1w,Corner Cafe & Catering,11200 Nations Ford Rd,pineville,NC,28134.0,4.0,17
CERdu01pl1cGUyjjJcIFPQ,Thai Tamarind,172 Lincoln Ave,bellevue,PA,15202.0,4.0,101
YHCseOJ93wJh0gBcii_2qA,The Knuckle Down Saloon,2513 Seiferth Rd,madison,WI,53716.0,4.0,18
OnKyFU0FsiPVd8Jwl6st6g,Fromagination,12 S Carroll St,madison,WI,53703.0,4.0,199
gGA055zZCftYMMC8xEWbyg,Wendy's,7659 Charlotte Hwy,fort mill,SC,29707.0,1.5,12
Fj0zObYm5McHcbtE6MSU0A,Asian Garden,"560 N Nellis Blvd, Ste E10",las vegas,NV,89110.0,3.5,75
PJnrRUbeUod82qAjW_8J_Q,El Bohio Tipico Restaurant,3600 N Sharon Amity Rd,charlotte,NC,28205.0,3.5,10
PLYZZUw1UyD4UV8eBJqsYw,Seido Sushi,4372 W Olive Ave,glendale,AZ,85302.0,4.5,40
AQ-zSfkO1gHjKC7w5vjJBw,Panda Express,"20783 N 83rd Ave, Ste 106",peoria,AZ,85382.0,2.5,18
gZYt10Kn-eHpo3n4lx3iBg,Marco's Italian Bistro,"10855 N Frank Lloyd Wright Blvd, Ste 100",scottsdale,AZ,85259.0,4.0,92
uWezUiqjiFN2pCrywy6p_A,Pizza Hut,685 Park St,belmont,NC,28012.0,2.0,16
-Pv-3Moxm6is6COkQIA7Kg,Bropards,3399 S Jones Blvd,las vegas,NV,89146.0,4.5,10
isPVBCu4l3q7qsBtQPpc8Q,Greens and Proteins,6180 N Decatur,north las vegas,NV,89084.0,4.0,218
r_QcMIgY2zxdcV40kK_rxw,Applebee's Grill + Bar,2121 N Prospect,champaign,IL,61822.0,2.0,39
2og7CivCoU54PKpvlvxOYw,Noce Gourmet Pizzeria,125 Main St,chardon,OH,44024.0,4.0,42
DkS8Fwy5nsbOUlbU9sITLQ,Sabi Asian Bistro,130 Harbour Pl Dr,davidson,NC,28036.0,3.5,100
LymQXYNAomFUGOA-4llkhQ,Hawthorne's New York Pizza and Bar,"14205 Reese Blvd, Ste E2",huntersville,NC,28078.0,3.5,79
USOUJ8IyZlBo7uF-2Spy-g,Iceburgh's Bistro,223 4th St,irwin,PA,15642.0,4.5,7
qlyYPDt9xk03K-MGd95puw,Del Taco,13367 W Grand Ave,surprise,AZ,85374.0,2.5,45
3p7mUvZtYocYf8gYEENGxw,Simon & Joe's Eatery,"3720 W Tropicana Ave, Ste 3",las vegas,NV,89103.0,4.0,51
698nukvxe7mq2Fra5vDikQ,Rise & Shine a Steak & Egg Place,9827 W Flamingo Rd,las vegas,NV,89147.0,4.0,822
dE_5fWVjBA0W4H7q2iwijQ,Star Karaoke,1503 Lyndhurst Aly,savoy,IL,61874.0,3.5,41
D6qqUuA4ZhjUrzncgnfI9w,Kabab King,"7102 Brighton Park Dr, Ste 500",mint hill,NC,28227.0,4.5,40
e7byM17cm_J9ulGHD7Fbdw,Greens & Grill,"840 S Rancho Dr, Ste 6",las vegas,NV,89106.0,4.0,128
2rcH1VUK3_aAA-tT82vWmg,Bruegger's Bagels,5213 Library Rd,bethel park,PA,15102.0,4.0,9
Shl3mwCOqM6pfQKyY_nVgQ,ATL Wings,1455 S Stapley Dr,mesa,AZ,85204.0,4.5,65
HI56ArpYEbhEUeRx9Curpw,Asian Cafe Express,"1911 W Main St, Ste 3",mesa,AZ,85201.0,4.5,525
t5nyOtnEv455rShOS_g3RA,Oscar's Pier 83,"18589 N 59th Ave, Ste 111",glendale,AZ,85308.0,4.5,479
vtazOdK1aAMVOIfbdQDnmQ,Little Big Burger,8301 Magnolia Estates Dr,cornelius,NC,28031.0,3.5,7
jz4jg_OTw32IMr_sXFwj9Q,Monte Cello's,2198 Babcock Blvd,pittsburgh,PA,15209.0,4.0,56
8r9G0fUJpCFnbFWMdzzdMw,Burger King,3305 Clark Ave,cleveland,OH,44109.0,1.5,3
z5J9U_HU4iVLwaCH6rdC2w,Lo-Lo's Chicken and Waffles,2040 N Rainbow Blvd,las vegas,NV,89108.0,3.0,970
aHDJO8v0WfTRSE2NblNpDw,Chipotle Mexican Grill,26420 Great Northern Shop Ctr,north olmsted,OH,44070.0,2.5,21
SsBi4mjcfsQJUMkyQlgg1Q,A'Pizza Badamo,656 Washington Rd,mt. lebanon,PA,15228.0,4.0,119
Sy75QB18Sv-xNp8FoA8KvQ,Geisha A Go Go,7150 E 6th Ave,scottsdale,AZ,85251.0,3.5,594
qwkzD5_OjQ2eYv0EIKxV_g,Fu Sheng,"4071 Lee Rd, Ste 160",cleveland,OH,44128.0,3.5,6
mUxeC_AEDuQvuJTDA8IT_w,Fisher’s American Tavern,28020 Miles Rd,solon,OH,44139.0,3.5,16
pQSn1vvdiZ3oumWjE1XUKQ,Thai House,6949 E Shea Blvd,scottsdale,AZ,85253.0,4.0,279
IjyNFVZPLVej9de31KGTxA,Godmother's Pizza & Subs,6508 York Rd,cleveland,OH,44130.0,4.0,14
amwEhW6y9PZtq5ZYNJhQBA,Barcelona Tapas Restaurant,1501 W Sahara Ave,las vegas,NV,89102.0,4.0,122
FDSl04CJhMXhVT5rT7-pjg,J & M Bar And Grill,127 W Main St,belleville,WI,53508.0,4.0,8
Sm1aTKiMrBRUmpbdVg5wAg,Casa Capitano,216 Lake St,rouses point,NY,12979.0,4.5,4
5W7oGlJ3Jm6tsO-z-jNqDw,Sbarro,26300 Cedar Rd,cleveland,OH,44122.0,3.0,4
GP9CbOmJJ-9HCVBh_SsGSQ,Arby's,34011 Center Ridge Rd,north ridgeville,OH,44039.0,3.0,3
HsAVVdyrzSPORCrpHbMg9g,Nineteen10,215 S Depeyster St,kent,OH,44240.0,3.5,9
PGsrhKu41CWhs152bctWkQ,Swensons Drive-In,658 E Cuyahoga Falls Ave,akron,OH,44310.0,4.5,251
iY7E-MZPwBuFKSMtMhCIBg,Hot Dog on A Stick,1300 W Sunset Rd,henderson,NV,89014.0,2.5,29
YYRP-b61hjDljhWBfmUlDg,KFC,4924 Boulder Hwy,las vegas,NV,89121.0,1.5,22
m-xsH8VkcYtTTvp2Fa6Ajw,Pancho's,11020 Lavender Hills Dr,las vegas,NV,89135.0,3.5,654
a6nZdebWiAZ97jync-vnGA,The Living Room,"20751 N Pima Rd, Ste 120",scottsdale,AZ,85255.0,4.0,234
HmGFMFsrwu7UhzGjtog9NQ,IHOP,134 W Woodlawn Rd,charlotte,NC,28217.0,2.0,71
z7NIceJU_4vSk-EJ8H6hQA,Bombay Grille,8706 Pineville Matthews Rd,charlotte,NC,28226.0,3.5,131
sMfnOKwUeXgWEfe0R_dxyw,Kiedrowskis Bakery,2267 Cooper Foster Park Rd,amherst,OH,44001.0,4.5,47
FjJDg7ekmYGYxanzP8-efA,Starbucks,1 E Main St,madison,WI,53703.0,3.5,21
u9u-E8blEuyEGmtfeLA6Tg,19th Donut Hole,"116 N Lindsay Rd, Ste 17",mesa,AZ,85213.0,4.0,81
ONqzAgPXmppfrnotY0OD8g,Big Chicken,"4480 Paradise Rd, Ste 1200",las vegas,NV,89169.0,4.0,65
2K64ON5ifF5fUsfef6egSw,El Pollo Mobile,"3347 E Russell Rd, Ste C2",las vegas,NV,89120.0,4.0,30
nxM6jNyKDgAOh7MAG-VJ_g,Charleston's,1623 S Stapley Dr,mesa,AZ,85204.0,4.0,304
Vc736i4U68KH31qEfArj7A,TK Cafe,525 N Tryon St,charlotte,NC,28202.0,4.0,21
eDK7ns2bB8pmQCoZMy3Idg,San Salvador Restaurant,2211 S Maryland Pkwy,las vegas,NV,89104.0,3.5,57
Dp0iUK4yiLxQvV0CucHIVw,Fresh Millions Restaurant,"6140 W Chandler Blvd, Ste 2",chandler,AZ,85226.0,4.0,224
MKUpzdjfDqC_Z1Y_hNmz3w,Parkway House Family Restaurant,5821 E Wt Harris Blvd,charlotte,NC,28215.0,3.0,16
HQMcVyqSLkfyI8wTRER8Hw,LACUNA,"2550 St Rose, Ste 110",henderson,NV,89074.0,4.5,36
X8D3Tolo8WZEHFja-kslCQ,Rito's Bakery & Deli,1930 Pearl Rd,brunswick,OH,44212.0,3.5,24
2_jWcWOew5DA6wR7_eH36Q,Papa Murphy's,"6825 North 16th Street, Suite 7",phoenix,AZ,85016.0,4.0,26
CKIGXGlSweovWDljQyhSHA,Troon North Golf Club,10320 E Dynamite Blvd,scottsdale,AZ,85262.0,4.0,97
p5xDihlQc2geUQGjO7hyIw,Lee's Sandwiches,13686 N 75th Ave,peoria,AZ,85381.0,3.0,92
Bj8SZok_fBDxzHYE4Z_0kA,Thai Place Restaurant,1034 Freeport Rd,pittsburgh,PA,15238.0,3.5,38
oEn0Wsz_l33QfFwlw4f_cw,Jimmy John's,1314 Som Center Rd,mayfield heights,OH,44124.0,3.0,17
XfJCeRciI-Gz6BIw7ZbBcA,Taco Bell,3601 East Baseline Road,gilbert,AZ,85234.0,2.5,25
9KDWnnq4jT8RrGk9J26Ikg,The Goat Bar & Grill,1821 Sandal Brook Rd,indian land,SC,29707.0,2.5,7
nzVBkCOI9sydjgPUAslZtA,Subway sandwich shop,"4375 North Pecos Rd, Ste 125",north las vegas,NV,89030.0,3.0,10
JogUSDKa1xyG3lLEmD4Xjg,Fiamma,2418 Park Rd,charlotte,NC,28263.0,4.0,264
mCdhEWxl0a4r5OQWgdfF2Q,Señorita Bonita's Mexican Grill & Cantina,6000 Enterprise Pkwy,solon,OH,44139.0,3.5,68
xlXwxfiUD4bgJFKUYwkzOg,Borracha Mexican Cantina,2300 Paseo Verde Pkwy,henderson,NV,89052.0,4.0,632
HewQZ7hyegytoABzApyUiA,El Pollo Loco,4292 Blue Diamond Rd,las vegas,NV,89139.0,2.0,34
nO0UrzXWSzWkghUGL7fxuw,Bonefish Grill,6150 Rockside Pl,independence,OH,44131.0,3.5,153
nz3J9pxi0lN673_YbzGx3A,Subway,9514 Diamond Centre Dr,mentor,OH,44060.0,2.5,3
OGVHlFHSXjHuioOvm1wVqg,The Jackman Bar & Restaurant,918 Jackman Ave,avalon,PA,15202.0,3.5,10
xjjxHavx4RIiW6zS6rasGA,Tommy V's Urban Kitchen & Bar,7303 E Indian School Rd,scottsdale,AZ,85251.0,4.5,589
0TBTV3q6QXCn9vNhy3Xi2w,Café Lalibela,849 W University Dr,tempe,AZ,85281.0,4.0,471
_9Oh4NYx5Yjd4tG2_HWQww,The Wild Vine Uncorked,"4920 S Gilbert Rd, Ste 3",chandler,AZ,85249.0,4.0,228
OKYp_AwhXfqL_0Pgw1WB9Q,Jack Flaps,3900 Lorain Ave,cleveland,OH,44113.0,4.0,460
6c4AW8WTpTA_xZYOrJx3Eg,KFC,3914 E Chandler Blvd,phoenix,AZ,85044.0,1.5,50
Tim6t8Z6q5wrOeEdu3FEtw,Ida's,1605 5th Ave,arnold,PA,15068.0,4.0,3
4Kd7iQptrHRg9Mxnr3QEXA,Blue Turtle Tavern,29374 Lorain Rd,north olmsted,OH,44070.0,3.5,23
aheCcRjiUDFUyByHdmKHpQ,Nekter Juice Bar,"2025 Festival Plaza Dr, Ste 100",las vegas,NV,89135.0,4.0,135
K7047_-at7Ydi4gl2UuS_w,Arby's,597 N Polk St,pineville,NC,28134.0,2.5,11
6tkTjCnL6MLtxnBOVD_KqQ,Pizza Palace,5250 Old Charlotte Hwy,monroe,NC,28110.0,2.5,24
6ySrrRnMB_vb1oTroNFD4A,Village Coffee Roastery,"8120 North Hayden Rd, Ste E104",scottsdale,AZ,85258.0,4.5,263
jR_p2I8h6w5lpf6GWk9Dzg,La Unica Mexican Restaurant,16203 Northcross Dr,huntersville,NC,28078.0,3.5,144
5Jn3lC40nW-nnF3qUyndUg,Denny's,640 Tillotson St,elyria,OH,44035.0,3.5,14
LIjLOrzL6Lbb_axlF2-9Iw,Subway,4810 E Ray Rd,phoenix,AZ,85044.0,4.0,16
WtsxMPURczWQY7y6cNUy8Q,Rainbow's End Natural Foods,"1100 E Sahara Ave, Ste 120",las vegas,NV,89104.0,4.0,99
FVgHb9w4pnkRBV5bZYJaZA,Taco Mich,3525 W Glendale Ave,phoenix,AZ,85051.0,3.0,53
xkGquJpL_-nAg-ZDaVHjPA,Sports Deli,3799 Las Vegas Blvd S,las vegas,NV,89109.0,3.0,71
BPAm6_JH34HB9FG5Jx1Nig,Poke Wave,"9920 S Rural Rd, Ste 111",tempe,AZ,85284.0,5.0,111
49sbCG7F2jvqJsfG6-N8Rw,Spice Affair,8 Brilliant Ave,pittsburgh,PA,15215.0,4.5,82
Z2S7Bi3zamLGGn3o9NjsIA,La Crepe Bakery & Cafe,"2 Berea Commons, Ste 3",berea,OH,44017.0,4.5,38
ZzGaVbyam1AhZFW928-95A,Taco Bell,7424 Brookpark Rd,cleveland,OH,44129.0,2.0,12
UCqWJWovgeelP1OUI_L90w,Chicago Hamburger,3749 E Indian School Rd,phoenix,AZ,85018.0,4.0,386
jrWegacxD7lD1Cp-Kc5m2w,Famous Famiglia Pizzeria,4321 W Flamingo Rd,las vegas,NV,89103.0,3.5,22
aPBTwoHvuVKHP2zkiKvwQQ,Golden Wei,"17014 W Bell Rd, Ste 106",surprise,AZ,85374.0,3.0,95
Edc4OQns2A4lqs1KT3HE-A,Papa John's Pizza,9255 S Eastern Ave,las vegas,NV,89123.0,2.0,68
s1rOAKJV-cXD6hQJBQep9w,CobblerWorld,1059 Penn Ave,pittsburgh,PA,15222.0,5.0,4
PXxgRi0njZb_X_slCIjqSA,Chen's Chinese Bistro,"990 E Riggs Rd, Ste 9",chandler,AZ,85249.0,4.0,86
GqHbCfeLISeke9boLt7zyw,Freezer's Sports Bar & Grill,83 E Broadway Rd,tempe,AZ,85282.0,4.0,87
1jdE-PeiQHvL8165vebWrw,Food Lion,4001 Sunset Rd W,paw creek,NC,28130.0,3.0,4
mIl2E5qSPveA6Bl9aXAMjw,Johnny's Little Bar,614 Frankfort Ave,cleveland,OH,44113.0,4.0,161
KCxdy3cm7H0jXnDhhPvBYw,India on Wheels,4422 Bigelow Blvd,pittsburgh,PA,15213.0,4.0,46
AdXJ1hkcH3RRZ2xqBhtuTQ,Antonio's Pizza,25093 Center Ridge Rd,westlake,OH,44145.0,3.5,28
qL7oHKdDd4eM2NIE4SFYAg,Bento Box,2501 W Happy Valley,phoenix,AZ,85085.0,3.5,135
n_knxbqwchwrpp1cZ8AZSw,Showcase BBQ,6800 Frankstown Ave,pittsburgh,PA,15208.0,4.5,91
L_X5eAd4moE40AsX6Havhg,1900 Mexican Grill,5110-1E Park Rd,charlotte,NC,28209.0,3.5,89
l8k4gOEkfoLKq0mPVWHWGg,Arcadia Tavern,4801 E Indian School Rd,phoenix,AZ,85018.0,3.5,431
RdSYqIwDUWLFU4-sdF3JNw,Social Hall,715 S Mcclintock Dr,tempe,AZ,85281.0,4.0,119
QDeB3ZtWYzVJJ0KK-HM-PA,Ronald's Donuts,4600 Spring Mountain Rd,las vegas,NV,89102.0,4.5,807
h8mj8eJs-i3dGDuUlYrLLQ,Boathouse Asian Eatery Las Vegas,2411 W Sahara Ave,las vegas,NV,89102.0,4.5,81
QoKn3zRpDrBj3hCPYGDCSA,El Pollo Loco,274 W Lake Mead Pkwy,henderson,NV,89015.0,3.0,52
XuNcZFG3zzchWfwP_T1YJw,Market Street Buffet & Bakery,2525 S York Rd,gastonia,NC,28052.0,4.0,10
c-ejn9QroAFBxKIvDd6lWQ,Aura Bistro,5300 Rockside Rd,independence,OH,44131.0,3.0,5
GwGrjDJF9etdthhnoJcV9g,George's Family Restaurant,2170 N Ridge Rd,elyria,OH,44035.0,4.0,18
Wb6Q0YVcNghQ2w20hUYRoA,Lakeview Coffee,"8300 N Hayden Rd, Ste E107",scottsdale,AZ,85258.0,4.5,266
Y0E0MsmJagLlyiSUn9uv-w,Midtown Sundries Grill & Bar,"9789 Charlotte Hwy, Ste 1100",fort mill,SC,29707.0,2.5,30
sm_GANEfgouoVPsNKXNzDA,Einstein Bros Bagels,4030 E Thunderbird Rd,phoenix,AZ,85032.0,2.5,68
rYI_Dvw8ixOE-Hud-PWzbQ,Spartan Pita & Gyro,4502 E Thomas Rd,phoenix,AZ,85018.0,4.0,144
Z-graJvcYCSOGWRs3bDzLQ,Old Chicago,1656 S Alma School Rd,mesa,AZ,85210.0,3.5,174
8Jx2aDqLcnzdfHY0FW3Kow,Augie's Pizza and Ribs,6901 Rockside Rd,independence,OH,44131.0,3.5,24
JWhqCvKTs5vLwIrhrbgx7Q,PT's,2135 E Centennial Pkwy,las vegas,NV,89081.0,3.0,56
AuYofU2AzfIqbzuquJl9iA,Nikki Asian Bistro,1776 W Main St,locust,NC,28001.0,3.5,8
9RSgLa87uZTZKdTvxy2qyg,Pei Wei,10450 North 28th Dr,phoenix,AZ,85051.0,3.0,67
Hliq9wrI1BcR-xcG_C9_Qg,Texas Roadhouse,1616 N. 75Th Ave,phoenix,AZ,85035.0,3.5,198
jsqIJomT833L-BAtm06Cuw,Rosatis Pizza,"3120 S Gilbert Rd, Ste 2",chandler,AZ,85286.0,2.0,72
bbdzEANvzR3EZwXykSHNKA,Osaka Grill Teriyaki & Roll,"681 East Apache Blvd, Ste 108",tempe,AZ,85281.0,2.5,35
yh-NN-dCaxxleNcI-_bsUA,El Dorado's,1331 S Water St,kent,OH,44240.0,3.0,8
NXYpco38HdrcBUxLvwIH8Q,Marco's Pizza,870 Gold Hill Rd,fort mill,SC,29708.0,2.5,10
dQZOCI_IIxrUKPnRa56yog,Jimichael's Restaurant,13039 N 103rd Ave,sun city,AZ,85351.0,3.5,45
z_GjAY3UfxHNa5SDafxyDw,Senor Peppers,108 Janesville St,oregon,WI,53575.0,2.5,38
f0W6bna3rd1q7Qwli1Iqiw,Denny's,4541 Sunset Rd,charlotte,NC,28216.0,2.5,37
PcEh92PK4vmbcDpPcGrsWw,Domino's Pizza,709 E Guadalupe Rd,tempe,AZ,85283.0,2.5,46
l8tSrCIwIyRMBHUiZ9By4A,Islands Restaurant,"21001 N Tatum Blvd, Ste 36-1160",phoenix,AZ,85050.0,4.0,211
e1RcTvtihmYdf8At7hLgRw,JACK Cleveland Casino,100 Public Square,cleveland,OH,44113.0,3.0,279
AS0DHJWaQTw2C6M1u6nuuA,Subway,6150 S 35th Ave,phoenix,AZ,85041.0,2.5,8
aSb4vkaMh7K2lHhnV2UIag,Turkish Kebab House,5819 Forbes Ave,pittsburgh,PA,15217.0,4.5,132
K74HYkFjYwhEpJt8HTOxnQ,Johnny's Bar,3164 Fulton Rd,cleveland,OH,44109.0,4.0,74
IqkzjSjJkkYdCNFUwizpcQ,Margaritas Mexican Restaurant,"3071 US-21, Ste 100",fort mill,SC,29715.0,3.5,53
7mgNBuU68N5fzdG3JxN1XQ,Persis Biryani Indian Grill,"3130 Driwood Ct, Ste B",charlotte,NC,28269.0,4.0,156
aGDo7GDN5YLvpYykpSLkbw,Florida Cafe Cuban Bar & Grill,1401 Las Vegas Blvd S,las vegas,NV,89104.0,3.5,408
1HnYxHZw2icWQ7-T4AmQ0Q,Little Chicago Pizza,1645 N Hayden Rd,scottsdale,AZ,85257.0,4.0,168
wJeiZGTNS6jUYJBcLGyVoQ,Jimmy John's,"106 N Stephanie St, Ste 130",henderson,NV,89074.0,4.0,22
5evjFn_zGFZ7AK6PyU57Pw,Su Casa,3333 Blue Diamond Rd,las vegas,NV,89139.0,5.0,5
bTQh7K7V0bcqti5YbynSHA,Wild Flour Bakery,20111 Lake Rd,rocky river,OH,44116.0,4.5,39
rgohunOzrrrgdZcxkQzCgQ,Huszar,627 E North Ave,pittsburgh,PA,15212.0,4.5,50
JJJA-y6eUQZn55hmEONo5A,Starbucks,1970 W Baseline Rd,phoenix,AZ,85041.0,2.0,15
dNDAdeE8olF4eZaslNtBZw,Manny's Mexican Restaurant,12345 W Indian School Rd,avondale,AZ,85392.0,2.5,136
lpYFsXFrojiBZ1kbWR2lZw,Four Peaks Grill & Tap,"15745 N Hayden Rd, Ste D5-7",scottsdale,AZ,85260.0,4.0,616
ks6JgGsz7phkGEVh9hoHkg,Little Caesars Pizza,"703 S Neil St, Ste A",champaign,IL,61820.0,2.5,4
1AbuJiCPu-mOJUPjQIpuLw,Sundance 608,430 N Midvale Blvd,madison,WI,53705.0,2.5,8
lG4NNpcPWYSmLKEfBagnTw,McDonald's,2051 W Broadway,monona,WI,53713.0,2.0,15
pc8Zn3nuwm4o91vZgXTubA,The Place To Be,1391 Warren Rd,lakewood,OH,44107.0,4.0,102
urkODQ1jX0qQzgbqsQjWVQ,Flower Child,"5013 N 44th St, Ste B2025B",phoenix,AZ,85018.0,4.0,500
y90JVPFQ_TWGQaBhHtSm3w,Starbucks,4885 McKnight Road,pittsburgh,PA,15237.0,3.5,31
t0T_4MM4EUHbCzBTF11FHA,Thai Kitchen,12210 Madison Ave,lakewood,OH,44107.0,4.0,173
sOz_dQwODw3DAu96QTUTCw,Starbucks,270 West Bridge Street,west homestead,PA,15120.0,3.0,36
5_a8VF9MQ2rkNg7GR8MGfg,Culver's,4700 Farwell St,mcfarland,WI,53558.0,3.0,8
EvgbRimNf0KLe6AsBlqsDQ,Café Zupas,10265 W McDowell Rd,avondale,AZ,85392.0,3.5,110
SgoPKzmU5CjuD5ewuoJ7oQ,VeggiEAT Xpress,390 N Stephanie St,henderson,NV,89014.0,4.5,250
be9rKxQpRBAARdlEqd2YQQ,We Ko PA Grille,18200 E Toh Vee Cir,fort mcdowell,AZ,85264.0,3.5,8
z_46RY-L3vcMrH3-wxCp9w,Sushi Hero,"3870 E Flamingo Rd, Ste A1",las vegas,NV,89121.0,4.5,236
SZEFE5hL7aN5nM-A44iPwQ,Prime,3600 S Las Vegas Blvd,las vegas,NV,89109.0,4.0,907
YwXqGKiD9axunX1VlJMIsA,Bitter Ends Luncheonette,4613 Liberty Ave,pittsburgh,PA,15224.0,4.5,48
bTujyZXBsirvchqjVP_S7w,Arby's,631 Hometown Cir,verona,WI,53593.0,2.0,4
kzuQsq0KPWLeKFtnLXXyHg,Tam's,1714 E Broadway Rd,phoenix,AZ,85040.0,4.0,57
3rMAVqvhL8xxaWbquAzYLQ,Giant Eagle,1671 Butler Plank Rd,glenshaw,PA,15116.0,3.5,8
2WIAxl7AmKSWMhDdZ8rCBg,Sonic Drive-In,296 Hwy 29 N,concord,NC,28025.0,3.0,14
LsDakRToFrIM8P7Mb0q-OQ,Burgerim,"7645 S Rainbow Blvd, Ste 100",las vegas,NV,89139.0,3.5,39
lhOX6n75uYu4RsB-2oZb2w,The Latin Kitchen,"540 W Broadway Rd, Ste 101",mesa,AZ,85210.0,5.0,19
SScFUJimsNJebOA8zYZjXg,Pizza Hut,"29850 N Tatum Blvd, Ste 113",cave creek,AZ,85331.0,2.5,14
gwYt_q3Ob7aQJIefIBsZiQ,Raising Cane's,7135 S Rainbow Blvd,las vegas,NV,89118.0,4.0,295
-_hk47bgWLbX0SfvBUkoPQ,Souper Salad,10005 N Metro Pkwy,phoenix,AZ,85051.0,3.5,84
TjAdRp37EscR8y-4M2m4bg,Papa Murphy's,219 South Century Avenue,waunakee,WI,53597.0,2.0,4
WUm3b5SMYPLSgeB0adjvuA,Lake Wylie Pizza and Italian Resturant,4074 Charlotte Hwy,clover,SC,29710.0,3.5,64
WEeMwRLhgCyO1b4kikVcuQ,Ketchup Premium Burger Bar,"3663 Las Vegas Blvd S, Ste 410",las vegas,NV,89109.0,3.0,295
trpUpkB4lxReIhfr60hlww,McDonald's,801 Allegheny Ave,pittsburgh,PA,15233.0,1.5,26
2nFwsGBpikkDh74biLfeaA,Press Coffee,1221 E Apache Blvd,tempe,AZ,85281.0,4.5,34
9Rl0amGdwWlqERmscG04wg,Panther House Bar & Grill,418 Semple St,pittsburgh,PA,15213.0,4.5,4
5Aa43lrbSNCuXHz1Vpt-Ag,Subway,"715 E Bell Rd, Ste 4",phoenix,AZ,85022.0,3.0,14
9eCMqkVa3E6yCiTmX21KqA,Chuck E Cheese's,6773 W Bell Rd,glendale,AZ,85308.0,2.5,54
LNbppyYPNwtP-x5eNoOAcQ,Mi Pueblo Mexican Grill,6097 Bayfield Pkwy,concord,NC,28027.0,3.0,82
TKWAmdinVT1EaofFwX0C5Q,Caterology,23050 Miles Rd,bedford heights,OH,44128.0,5.0,11
swfdlAMXwV8OjYD5nkA6nQ,China Palace of Wexford,"10441 Perry Hwy, Ste 12",wexford,PA,15090.0,3.5,39
Lau3N654yNyWdIIybea1uA,Il Fornaio,"3790 Las Vegas Blvd, Ste 13",las vegas,NV,89109.0,3.5,604
uwDyxK92ae5kNjeZE8uCgA,California Pizza Kitchen at Tempe Marketplace,2000 E Rio Salado Pkwy,tempe,AZ,85281.0,3.5,180
f4vb5tv60WaBcwzRhKpANA,Nanny's,8453 W Lake Mead Blvd,las vegas,NV,89128.0,4.5,122
O7ZvoH_ONGNKbXvHDSZlwg,Mariscos El Tiburón,3330 N 19th Ave,phoenix,AZ,85015.0,3.0,17
lk-UF5MrrRt-nKCN7et60A,Peter Piper Pizza,6040 S Central Ave,phoenix,AZ,85042.0,3.0,14
LWcn5_F8c5iDLvVCootw3A,Empire Pizza & Bar,1504 Carolina Pl Dr,fort mill,SC,29708.0,3.0,124
rUgLG2CzPi26e6cMUjk4kA,BP's Hotdogs & More,PO Box 45377,phoenix,AZ,85064.0,5.0,3
OzPSwxV8AH2S5KvoBTjH5Q,Tropical Smoothie Cafe,3565 Rainbow Boulevard,las vegas,NV,89147.0,2.0,67
GaP5KfdlDuNasKgTNR8Saw,Wendy's,891 Freeport Rd,pittsburgh,PA,15238.0,2.0,8
ZO2-nQjKZBoZUSOzJb4CUQ,Johnny's Burgers & Dogs,"3141 S McClintock Dr, Unit 13",tempe,AZ,85282.0,4.5,175
suJ-eo5Gkvcg0iXVQw4RyA,Embassy Suites by Hilton Charlotte,4800 S Tryon St,charlotte,NC,28217.0,3.0,100
c9sB3U6aAJ8_5GFkcbuKQg,McAlister's Deli,"9864 Rea Rd, Ste A",charlotte,NC,28227.0,3.0,26
V_jxQeTY-HU0KnSp2zmHtQ,Native Grill & Wings,10220 W McDowell,avondale,AZ,85392.0,2.5,145
W5LqZikASAOuLFeFveWpPw,Subway,418 S Craig St,pittsburgh,PA,15213.0,2.5,21
y4NmHEOHjQ5_FAWWSoRpvQ,Talessia's Kitchen,24676 Euclid Ave,euclid,OH,44117.0,5.0,3
hkazOWo9uqGemkRww7YGyw,Mt. Vernon Dairy,1 Duncan Station Rd,mckeesport,PA,15135.0,3.5,3
om7YKYOC-Dulqq4Bl5lRYg,Garretts Mill Diner,4226 Hudson Dr,stow,OH,44224.0,4.5,96
AfN3Z1U6QPEgAb5F2CQm8w,Casey Moore's Oyster House,850 S Ash Ave,tempe,AZ,85281.0,4.0,798
bS9FdoDvInQe9J48wNFCcA,Karsen's Grill,"7246 E 1st St, Ste 101",scottsdale,AZ,85251.0,4.5,195
J-vIgY37hcIE9XAQDx2a0Q,El Super,4610 W Sahara Ave,las vegas,NV,89102.0,3.5,20
T6DLOnlZI015fkdZoELCeA,Jimmy John's,240 N Court St,medina,OH,44256.0,3.5,10
_3FxLxdg1unUQc3QqIgJuA,T-Bones Chophouse,11011 W Charleston Blvd,las vegas,NV,89135.0,3.5,440
